# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 2.1910466053622146,6.096319444504664,1.6154948440511983,-83.59146952308565,-3.171295839620498,-6.0,0.10480307462914289,6.361882214966469,-19.06971133138693,-1.5112958755795534
 2.197368372950081,6.094110519962533,1.6355416015424458,-83.71202380609039,-3.2092264451476975,-6.0000000000000355,0.10480248447868072,6.352328153684554,-19.297788144030754,-1.5287917640709354
 2.2036721235340817,6.0919246901715285,1.6557732402952166,-83.83367224937324,-3.247048948651702,-5.9999999999999645,0.10481995271378311,6.342691031708976,-19.528579198707423,-1.5461486908058972
 2.2099578455437134,6.089763342527248,1.6761877226267266,-83.95642346945938,-3.2847632807094906,-6.0000000000000355,0.10485523715659983,6.332972370853015,-19.762155740649145,-1.563363430579603
 2.2162255276804905,6.087627864425291,1.6967830108541895,-84.08028637997927,-3.3223693735301545,-6.0,0.10490810852283118,6.32317370580588,-19.99858867209167,-1.5804327537763145
 2.2224751589235194,6.085519643261256,1.717557067294821,-84.20527018456085,-3.3598671609883275,-6.0000000000000355,0.10497834964668101,6.313296583890374,-20.237948657059768,-1.597353426500735
 2.228706728535284,6.083440066430744,1.7385078542658365,-84.33138437041664,-3.397256578658915,-6.000000000000071,0.10506575568788817,6.303342564818544,-20.480306216984655,-1.614122210704746
 2.2349202260676497,6.081390521329352,1.7596333340844503,-84.45863870255796,-3.4345375638531093,-5.999999999999929,0.10517013360131683,6.293313220445393,-20.725731821422276,-1.6307358643140988
 2.2411156413680793,6.07937239535268,1.7809314690678775,-84.58704321859699,-3.4717100556556852,-6.0,0.1052913019784822,6.283210134520663,-20.974295968708375,-1.6471911413525708
 2.247292964586057,6.077387075896327,1.8024002215333335,-84.71660822406524,-3.508773994963552,-6.0,0.1054290906562373,6.273034902438738,-21.22606926239013,-1.66348479206393
